ID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
001556,145,女,40,1,新北市,淡水區,其他,"$624,000",0,1,3,2015/10/07,電器用品,"$5,246",簽帳金融卡,信用卡,1,1,1,0,
000216,120,女,28,0,新北市,五股區,碩士以上,"$500,000",0,1,,2015/10/07,電器用品,"$6,539",,ATM轉帳,,3,1,0,
000428,34,女,41,1,新北市,三重區,大學,"$470,000",1,1,0,2015/10/07,美妝保健,"$1,379",小資卡,信用卡,0,2,1,0,
000428,34,女,41,1,新北市,三重區,大學,"$470,000",1,1,0,2015/10/07,美妝保健,$764,小資卡,信用卡,1,2,1,1,15
000428,34,女,41,1,新北市,三重區,大學,"$470,000",1,1,0,2015/10/07,電器用品,"$4,697",小資卡,信用卡,0,1,1,0,
001222,46,女,33,0,新北市,五股區,其他,"$701,522",0,1,,2015/10/07,服飾用品,"$1,403",玉璽卡,信用卡,1,1,0,,
001594,9,男,50,1,台北市,萬華區,其他,"$692,222",1,1,2,2015/10/07,電器用品,"$4,957",小資卡,信用卡,0,7,1,0,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/10/07,電器用品,"$4,275",玉璽卡,信用卡,0,2,0,,
002324,92,男,30,1,台北市,大安區,其他,"$614,239",0,1,1,2015/10/07,食品飲料,"$2,450",,ATM轉帳,,1,1,1,11
000099,28,男,35,0,台北市,士林區,其他,"$685,000",0,1,,2015/10/07,美妝保健,"$3,799",,ATM轉帳,,1,0,,
001353,15,女,31,1,台北市,南港區,大學,"$340,000",0,1,0,2015/10/07,美妝保健,"$1,168",玉璽卡,信用卡,0,3,0,,
001227,87,女,28,1,台中市,大里區,其他,"$554,713",0,1,0,2015/10/07,服飾用品,"$4,544",小資卡,信用卡,1,1,1,0,
000718,80,女,34,1,新竹縣,湖口鄉,其他,"$545,625",0,1,1,2015/10/07,教育娛樂,"$1,140",,貨到付款,,4,1,0,
000718,80,女,34,1,新竹縣,湖口鄉,其他,"$545,625",0,1,1,2015/10/07,服飾用品,"$1,010",玉璽卡,信用卡,1,1,0,,
000718,80,女,34,1,新竹縣,湖口鄉,其他,"$545,625",0,1,1,2015/10/07,服飾用品,"$1,176",玉璽卡,信用卡,0,3,0,,
000718,80,女,34,1,新竹縣,湖口鄉,其他,"$545,625",0,1,1,2015/10/07,服飾用品,"$3,944",玉璽卡,信用卡,0,1,1,1,13
001868,11,男,34,1,高雄市,三民區,其他,"$606,364",1,1,2,2015/10/07,美妝保健,"$1,182",汽車卡,信用卡,1,2,0,,
001227,87,女,28,1,台中市,大里區,其他,"$554,713",0,1,0,2015/10/07,美妝保健,"$1,329",,貨到付款,,2,0,,
000206,6,女,50,0,高雄市,旗津區,大學,"$350,000",0,1,,2015/10/07,生活百貨,"$1,126",,貨到付款,,1,1,1,11
001190,40,男,39,0,無資料,無資料,大學,"$514,500",1,1,,2015/10/07,食品飲料,"$1,474",小資卡,信用卡,0,1,1,0,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/10/07,電器用品,"$2,700",,ATM轉帳,,3,1,0,
001249,73,女,43,1,新北市,汐止區,大學,"$750,000",0,0,1,2015/10/07,美妝保健,"$6,566",,貨到付款,,2,1,0,
000323,112,男,48,1,台中市,西屯區,高中(職),"$250,000",1,0,1,2015/10/07,電器用品,"$4,294",玉璽卡,信用卡,0,1,1,0,
002151,24,男,39,1,台南市,中西區,大學,"$400,000",1,1,1,2015/10/07,電器用品,"$3,894",玉璽卡,信用卡,0,5,0,,
002324,92,男,30,1,台北市,大安區,其他,"$614,239",0,1,1,2015/10/07,食品飲料,"$1,315",,ATM轉帳,,1,1,0,
001227,87,女,28,1,台中市,大里區,其他,"$554,713",0,1,0,2015/10/07,服飾用品,"$1,241",,ATM轉帳,,1,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/10/07,電器用品,"$3,350",,ATM轉帳,,1,0,,
002151,24,男,39,1,台南市,中西區,大學,"$400,000",1,1,1,2015/10/07,美妝保健,"$1,421",,ATM轉帳,,1,0,,
002151,24,男,39,1,台南市,中西區,大學,"$400,000",1,1,1,2015/10/07,美妝保健,"$1,190",玉璽卡,信用卡,0,2,0,,
001122,171,男,42,0,台北市,北投區,大學,"$380,000",0,1,,2015/10/07,生活百貨,$767,玉璽卡,信用卡,0,1,0,,
002324,92,男,30,1,台北市,大安區,其他,"$614,239",0,1,1,2015/10/07,服飾用品,"$1,238",玉璽卡,信用卡,0,1,1,0,
000274,8,男,54,0,基隆市,七堵區,大學,"$340,000",1,1,,2015/10/07,生活百貨,$973,商務卡,信用卡,0,1,1,0,
000547,30,男,31,0,台南市,永康區,高中(職),"$401,000",1,1,,2015/10/07,美妝保健,"$1,148",,ATM轉帳,,2,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/10/07,食品飲料,$704,玉璽卡,信用卡,0,1,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/10/07,食品飲料,"$1,395",,貨到付款,,2,1,1,8
001061,130,女,39,1,屏東縣,屏東市,其他,"$578,308",1,1,0,2015/10/07,電器用品,"$3,396",,貨到付款,,2,0,,
001061,130,女,39,1,屏東縣,屏東市,其他,"$578,308",1,1,0,2015/10/07,電器用品,"$4,021",玉璽卡,信用卡,0,1,0,,
001061,130,女,39,1,屏東縣,屏東市,其他,"$578,308",1,1,0,2015/10/07,電器用品,"$4,116",汽車卡,信用卡,1,2,0,,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/10/07,電器用品,"$6,196",,ATM轉帳,,1,1,0,
001035,115,女,32,1,新北市,永和區,大學,"$340,000",0,1,1,2015/10/08,美妝保健,$740,簽帳金融卡,信用卡,1,2,0,,
001035,115,女,32,1,新北市,永和區,大學,"$340,000",0,1,1,2015/10/08,食品飲料,"$3,054",簽帳金融卡,信用卡,1,2,0,,
001035,115,女,32,1,新北市,永和區,大學,"$340,000",0,1,1,2015/10/08,電器用品,"$4,525",簽帳金融卡,信用卡,0,1,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,"$3,262",簽帳金融卡,信用卡,0,1,1,1,6
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,"$1,774",簽帳金融卡,信用卡,0,1,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,"$1,564",簽帳金融卡,信用卡,0,1,1,0,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,電器用品,"$5,196",簽帳金融卡,信用卡,0,1,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,$936,,貨到付款,,3,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,"$2,627",簽帳金融卡,信用卡,1,1,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,電器用品,"$4,490",簽帳金融卡,信用卡,0,1,0,,
000484,86,男,35,1,台北市,文山區,其他,"$651,279",1,1,1,2015/10/08,服飾用品,"$2,645",玉璽卡,信用卡,0,3,1,0,
001856,37,男,62,1,台北市,北投區,其他,"$692,973",1,0,3,2015/10/08,美妝保健,"$1,129",,貨到付款,,1,0,,
001856,37,男,62,1,台北市,北投區,其他,"$692,973",1,0,3,2015/10/08,美妝保健,"$5,245",,貨到付款,,2,0,,
001856,37,男,62,1,台北市,北投區,其他,"$692,973",1,0,3,2015/10/08,美妝保健,"$1,308",,貨到付款,,1,0,,
001856,37,男,62,1,台北市,北投區,其他,"$692,973",1,0,3,2015/10/08,美妝保健,$884,,貨到付款,,2,0,,
001856,37,男,62,1,台北市,北投區,其他,"$692,973",1,0,3,2015/10/08,電器用品,"$8,098",尊榮卡,信用卡,0,2,0,,
000125,150,男,48,1,屏東縣,屏東市,其他,"$561,267",1,1,1,2015/10/08,食品飲料,"$1,184",小資卡,信用卡,0,1,1,0,
000484,86,男,35,1,台北市,文山區,其他,"$651,279",1,1,1,2015/10/08,服飾用品,$620,汽車卡,信用卡,0,1,0,,
000484,86,男,35,1,台北市,文山區,其他,"$651,279",1,1,1,2015/10/08,食品飲料,$739,玉璽卡,信用卡,1,1,0,,
000484,86,男,35,1,台北市,文山區,其他,"$651,279",1,1,1,2015/10/08,食品飲料,"$2,470",簽帳金融卡,信用卡,0,4,0,,
000926,31,女,36,1,台南市,仁德區,高中(職),"$240,000",0,0,2,2015/10/08,美妝保健,"$1,050",小資卡,信用卡,0,2,0,,
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/08,食品飲料,"$1,318",,ATM轉帳,,1,0,,
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/08,服飾用品,"$1,435",,貨到付款,,1,0,,
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/08,其他,"$1,830",,ATM轉帳,,2,0,,
000477,29,女,44,1,基隆市,七堵區,大學,"$10,000",1,1,1,2015/10/08,美妝保健,$886,,貨到付款,,1,0,,
000477,29,女,44,1,基隆市,七堵區,大學,"$10,000",1,1,1,2015/10/08,美妝保健,$967,,貨到付款,,1,1,1,7
000902,47,男,36,1,屏東縣,佳冬鄉,高中(職),"$535,745",0,1,1,2015/10/08,食品飲料,"$3,310",簽帳金融卡,信用卡,1,2,0,,
002097,92,女,43,1,新北市,中和區,其他,"$650,326",0,1,0,2015/10/08,美妝保健,"$2,035",玉璽卡,信用卡,0,3,0,,
000075,48,女,34,0,台北市,中正區,其他,"$627,292",0,1,,2015/10/08,服飾用品,"$1,000",玉璽卡,信用卡,0,1,1,1,6
000075,48,女,34,0,台北市,中正區,其他,"$627,292",0,1,,2015/10/08,美妝保健,"$2,626",汽車卡,信用卡,0,2,0,,
001061,130,女,39,1,屏東縣,屏東市,其他,"$578,308",1,1,0,2015/10/08,電器用品,"$3,385",,貨到付款,,1,0,,
001636,67,男,35,0,高雄市,岡山區,其他,"$543,134",1,1,,2015/10/08,服飾用品,"$1,464",,ATM轉帳,,2,0,,
002097,92,女,43,1,新北市,中和區,其他,"$650,326",0,1,0,2015/10/08,美妝保健,"$1,396",簽帳金融卡,信用卡,1,4,1,1,10
001636,67,男,35,0,高雄市,岡山區,其他,"$543,134",1,1,,2015/10/08,服飾用品,"$1,139",,ATM轉帳,,1,0,,
002216,95,女,29,0,台南市,新營區,其他,"$350,000",0,1,,2015/10/08,美妝保健,$809,,貨到付款,,1,1,1,14
001499,56,女,41,0,桃園縣,大溪鎮,其他,"$555,357",0,1,,2015/10/08,服飾用品,$850,簽帳金融卡,信用卡,1,1,1,0,
001499,56,女,41,0,桃園縣,大溪鎮,其他,"$555,357",0,1,,2015/10/08,美妝保健,"$2,702",,貨到付款,,2,0,,
001499,56,女,41,0,桃園縣,大溪鎮,其他,"$555,357",0,1,,2015/10/08,美妝保健,"$2,560",小資卡,信用卡,1,1,1,1,20
000216,120,女,28,0,新北市,五股區,碩士以上,"$500,000",0,1,,2015/10/08,美妝保健,"$2,555",,ATM轉帳,,2,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,"$1,415",簽帳金融卡,信用卡,0,2,1,1,9
001443,28,男,41,1,台北市,大安區,大學,"$674,286",1,0,1,2015/10/08,電器用品,"$6,444",玉璽卡,信用卡,0,1,1,0,
001439,54,女,30,1,新北市,板橋區,其他,"$652,407",0,0,1,2015/10/08,美妝保健,"$2,152",玉璽卡,信用卡,0,2,0,,
001439,54,女,30,1,新北市,板橋區,其他,"$652,407",0,0,1,2015/10/08,美妝保健,"$1,934",玉璽卡,信用卡,0,1,1,1,9
001439,54,女,30,1,新北市,板橋區,其他,"$652,407",0,0,1,2015/10/08,美妝保健,"$1,585",簽帳金融卡,信用卡,0,1,0,,
001910,20,女,41,1,台北市,大安區,其他,"$644,500",0,1,0,2015/10/08,美妝保健,"$1,501",簽帳金融卡,信用卡,0,2,1,0,
001413,16,男,35,1,彰化縣,北斗鎮,大學,"$447,500",1,1,1,2015/10/08,美妝保健,$617,簽帳金融卡,信用卡,0,1,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/10/08,食品飲料,"$1,090",,ATM轉帳,,2,1,0,
002230,12,女,34,0,桃園縣,龜山鄉,大學,"$597,500",0,0,,2015/10/08,美妝保健,$624,小資卡,信用卡,0,1,0,,
001324,59,女,32,1,基隆市,安樂區,大學,"$340,000",0,1,0,2015/10/08,服飾用品,"$1,887",玉璽卡,信用卡,0,3,0,,
002216,95,女,29,0,台南市,新營區,其他,"$350,000",0,1,,2015/10/08,服飾用品,"$1,128",,貨到付款,,1,0,,
000686,70,女,33,0,新北市,永和區,大學,"$420,000",0,1,,2015/10/08,美妝保健,"$1,225",玉璽卡,信用卡,0,2,0,,
000667,33,男,44,0,新北市,新店區,其他,"$597,273",1,1,,2015/10/08,電器用品,"$4,195",,ATM轉帳,,2,1,0,
000667,33,男,44,0,新北市,新店區,其他,"$597,273",1,1,,2015/10/08,美妝保健,"$1,717",商務卡,信用卡,0,2,1,0,
001252,33,男,45,1,台南市,安南區,大學,"$350,000",1,1,0,2015/10/08,電器用品,"$5,248",簽帳金融卡,信用卡,0,2,0,,
001238,84,女,43,1,新北市,板橋區,大學,"$400,000",0,1,0,2015/10/08,美妝保健,"$5,882",玉璽卡,信用卡,0,1,1,1,12
000192,3,女,50,1,台中市,大里區,專科,"$540,000",1,1,2,2015/10/08,美妝保健,$685,玉璽卡,信用卡,0,1,1,1,10
002216,95,女,29,0,台南市,新營區,其他,"$350,000",0,1,,2015/10/08,美妝保健,$859,,貨到付款,,3,0,,
001046,36,女,32,1,南投縣,南投市,專科,"$360,000",1,1,1,2015/10/08,美妝保健,"$1,144",簽帳金融卡,信用卡,0,2,0,,
002230,12,女,34,0,桃園縣,龜山鄉,大學,"$597,500",0,0,,2015/10/08,美妝保健,$801,,貨到付款,,2,0,,
001180,58,女,38,0,台中市,豐原區,其他,"$570,517",1,1,,2015/10/08,服飾用品,"$2,438",玉璽卡,信用卡,0,1,1,1,8
000075,48,女,34,0,台北市,中正區,其他,"$627,292",0,1,,2015/10/08,服飾用品,"$3,330",玉璽卡,信用卡,0,2,0,,
000598,78,女,33,1,台北市,北投區,其他,"$659,615",0,1,1,2015/10/08,食品飲料,"$1,571",,貨到付款,,2,1,0,
000598,78,女,33,1,台北市,北投區,其他,"$659,615",0,1,1,2015/10/08,美妝保健,"$2,552",小資卡,信用卡,1,1,0,,
001125,196,男,37,1,台北市,文山區,大學,"$1,000,000",0,0,1,2015/10/08,生活百貨,"$2,398",,ATM轉帳,,1,0,,
000591,54,女,54,0,新北市,板橋區,大學,"$400,000",0,1,,2015/10/08,美妝保健,"$1,056",商務卡,信用卡,0,1,0,,
002097,92,女,43,1,新北市,中和區,其他,"$650,326",0,1,0,2015/10/08,服飾用品,"$6,896",,貨到付款,,3,0,,
000075,48,女,34,0,台北市,中正區,其他,"$627,292",0,1,,2015/10/08,美妝保健,"$1,518",玉璽卡,信用卡,1,2,0,,
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/08,服飾用品,"$2,717",,貨到付款,,1,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/10/08,生活百貨,$766,玉璽卡,信用卡,0,1,0,,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/10/08,電器用品,"$4,612",,ATM轉帳,,1,0,,
001046,36,女,32,1,南投縣,南投市,專科,"$360,000",1,1,1,2015/10/08,美妝保健,"$1,095",簽帳金融卡,信用卡,0,2,1,1,7
001046,36,女,32,1,南投縣,南投市,專科,"$360,000",1,1,1,2015/10/08,美妝保健,"$1,059",簽帳金融卡,信用卡,0,1,1,0,
001035,115,女,32,1,新北市,永和區,大學,"$340,000",0,1,1,2015/10/09,美妝保健,"$1,861",簽帳金融卡,信用卡,0,1,1,1,12
002328,39,男,36,1,新北市,板橋區,大學,"$460,000",0,1,1,2015/10/09,美妝保健,"$1,288",小資卡,信用卡,0,1,0,,
001618,231,女,40,1,高雄市,鳥松區,碩士以上,"$670,000",0,1,0,2015/10/09,美妝保健,"$1,517",玉璽卡,信用卡,0,1,1,0,
001189,14,女,39,1,台中市,西區,其他,"$516,429",0,1,1,2015/10/09,美妝保健,$987,玉璽卡,信用卡,0,1,1,1,9
000237,194,女,52,1,台中市,西屯區,其他,"$558,454",0,0,1,2015/10/09,美妝保健,"$1,300",簽帳金融卡,信用卡,0,1,0,,
001618,231,女,40,1,高雄市,鳥松區,碩士以上,"$670,000",0,1,0,2015/10/09,生活百貨,"$3,831",玉璽卡,信用卡,0,1,1,1,4
000882,74,女,28,0,新北市,中和區,其他,"$632,027",0,1,,2015/10/09,食品飲料,$866,玉璽卡,信用卡,1,2,0,,
000882,74,女,28,0,新北市,中和區,其他,"$632,027",0,1,,2015/10/09,服飾用品,"$2,156",,貨到付款,,2,0,,
000882,74,女,28,0,新北市,中和區,其他,"$632,027",0,1,,2015/10/09,服飾用品,"$1,780",玉璽卡,信用卡,0,5,1,1,9
001251,22,女,44,1,台中市,大里區,其他,"$490,000",0,1,3,2015/10/09,服飾用品,"$1,191",簽帳金融卡,信用卡,0,1,0,,
001095,12,男,55,0,台北市,南港區,其他,"$657,500",0,1,,2015/10/09,其他,$998,,ATM轉帳,,1,0,,
000458,40,女,40,0,台北市,中山區,其他,"$637,500",0,0,,2015/10/09,服飾用品,"$1,700",簽帳金融卡,信用卡,0,1,1,1,11
000458,40,女,40,0,台北市,中山區,其他,"$637,500",0,0,,2015/10/09,服飾用品,"$3,242",玉璽卡,信用卡,0,4,1,0,
001618,231,女,40,1,高雄市,鳥松區,碩士以上,"$670,000",0,1,0,2015/10/09,電器用品,"$3,006",,貨到付款,,2,1,0,
001618,231,女,40,1,高雄市,鳥松區,碩士以上,"$670,000",0,1,0,2015/10/09,生活百貨,"$1,312",,貨到付款,,2,0,,
001618,231,女,40,1,高雄市,鳥松區,碩士以上,"$670,000",0,1,0,2015/10/09,生活百貨,$950,玉璽卡,信用卡,0,2,0,,
001539,40,女,37,0,高雄市,前金區,大學,"$420,000",0,0,,2015/10/09,美妝保健,$926,簽帳金融卡,信用卡,0,2,1,0,
001516,57,男,34,1,嘉義縣,水上鄉,其他,"$370,000",1,1,2,2015/10/09,服飾用品,"$1,878",,ATM轉帳,,2,1,0,
001189,14,女,39,1,台中市,西區,其他,"$516,429",0,1,1,2015/10/09,美妝保健,$984,玉璽卡,信用卡,1,1,0,,
000792,28,女,42,1,台北市,大安區,專科,"$340,000",0,0,1,2015/10/09,電器用品,"$4,585",汽車卡,信用卡,0,1,0,,
002074,142,男,34,0,無資料,無資料,其他,"$360,000",0,1,,2015/10/09,電器用品,"$3,586",玉璽卡,信用卡,0,1,1,0,
001095,12,男,55,0,台北市,南港區,其他,"$657,500",0,1,,2015/10/09,其他,"$1,420",尊榮卡,信用卡,0,1,1,0,
000354,63,女,25,0,台南市,仁德區,大學,"$300,000",1,1,,2015/10/09,服飾用品,"$2,470",,ATM轉帳,,2,0,,
000354,63,女,25,0,台南市,仁德區,大學,"$300,000",1,1,,2015/10/09,服飾用品,"$2,103",,ATM轉帳,,4,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/10/09,電器用品,"$3,543",,貨到付款,,1,1,0,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/10/09,電器用品,"$4,415",商務卡,信用卡,0,1,0,,
000346,26,女,30,1,彰化縣,和美鎮,高中(職),"$431,923",0,1,2,2015/10/09,美妝保健,$879,簽帳金融卡,信用卡,1,2,0,,
000346,26,女,30,1,彰化縣,和美鎮,高中(職),"$431,923",0,1,2,2015/10/09,電器用品,"$4,146",玉璽卡,信用卡,0,1,1,0,
000346,26,女,30,1,彰化縣,和美鎮,高中(職),"$431,923",0,1,2,2015/10/09,美妝保健,"$2,269",,貨到付款,,2,1,1,11
000346,26,女,30,1,彰化縣,和美鎮,高中(職),"$431,923",0,1,2,2015/10/09,服飾用品,"$2,435",玉璽卡,信用卡,0,2,1,1,11
000346,26,女,30,1,彰化縣,和美鎮,高中(職),"$431,923",0,1,2,2015/10/09,美妝保健,$725,玉璽卡,信用卡,0,1,0,,
001251,22,女,44,1,台中市,大里區,其他,"$490,000",0,1,3,2015/10/09,美妝保健,"$1,765",,貨到付款,,1,0,,
000330,35,女,35,1,桃園縣,楊梅市,其他,"$240,000",0,1,1,2015/10/09,美妝保健,"$1,482",小資卡,信用卡,1,1,1,1,18
000330,35,女,35,1,桃園縣,楊梅市,其他,"$240,000",0,1,1,2015/10/09,美妝保健,$976,小資卡,信用卡,0,2,1,1,26
000093,58,女,32,1,台北市,信義區,大學,"$500,000",0,1,2,2015/10/09,美妝保健,"$4,313",,貨到付款,,2,1,0,
001095,12,男,55,0,台北市,南港區,其他,"$657,500",0,1,,2015/10/09,其他,"$1,416",,ATM轉帳,,2,0,,
000464,269,男,36,1,新北市,板橋區,其他,"$500,000",1,1,0,2015/10/09,電器用品,"$4,775",玉璽卡,信用卡,0,2,1,0,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/10/09,食品飲料,"$3,176",簽帳金融卡,信用卡,0,1,0,,
000882,74,女,28,0,新北市,中和區,其他,"$632,027",0,1,,2015/10/09,美妝保健,$826,,貨到付款,,1,1,0,
002003,11,女,40,1,台北市,士林區,其他,"$733,636",0,1,0,2015/10/09,美妝保健,"$1,928",簽帳金融卡,信用卡,0,2,0,,
001005,38,女,35,1,南投縣,草屯鎮,碩士以上,"$570,000",0,1,0,2015/10/10,電器用品,"$3,600",簽帳金融卡,信用卡,0,1,0,,
001216,114,男,48,0,新北市,汐止區,其他,"$635,439",1,1,,2015/10/10,電器用品,"$8,077",,貨到付款,,3,0,,
001005,38,女,35,1,南投縣,草屯鎮,碩士以上,"$570,000",0,1,0,2015/10/10,服飾用品,$881,簽帳金融卡,信用卡,0,1,1,0,
001005,38,女,35,1,南投縣,草屯鎮,碩士以上,"$570,000",0,1,0,2015/10/10,美妝保健,$947,,貨到付款,,2,0,,
000464,269,男,36,1,新北市,板橋區,其他,"$500,000",1,1,0,2015/10/10,生活百貨,$904,玉璽卡,信用卡,0,1,0,,
001868,11,男,34,1,高雄市,三民區,其他,"$606,364",1,1,2,2015/10/10,電器用品,"$4,331",玉璽卡,信用卡,0,4,1,0,
000992,41,女,35,1,台中市,南屯區,其他,"$542,439",1,1,3,2015/10/10,服飾用品,"$1,993",玉璽卡,信用卡,0,1,1,1,16
001812,343,男,45,1,嘉義市,嘉義市,大學,"$320,000",0,1,2,2015/10/10,電器用品,"$4,288",,ATM轉帳,,1,0,,
000992,41,女,35,1,台中市,南屯區,其他,"$542,439",1,1,3,2015/10/10,美妝保健,$723,簽帳金融卡,信用卡,1,1,1,1,11
000493,81,男,32,1,彰化縣,社頭鄉,高中(職),"$250,000",1,1,1,2015/10/10,服飾用品,"$1,252",簽帳金融卡,信用卡,0,2,1,1,8
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/10,其他,"$1,723",,貨到付款,,4,0,,
000918,99,女,43,0,桃園縣,平鎮市,其他,"$571,414",0,1,,2015/10/10,美妝保健,"$1,449",玉璽卡,信用卡,0,1,0,,
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/10,其他,"$2,124",,貨到付款,,1,1,1,11
000918,99,女,43,0,桃園縣,平鎮市,其他,"$571,414",0,1,,2015/10/10,服飾用品,"$1,716",玉璽卡,信用卡,0,2,1,1,7
001730,82,男,28,1,新北市,新店區,其他,"$662,317",1,1,0,2015/10/10,其他,"$1,902",,ATM轉帳,,1,1,1,8
001725,8,男,50,1,新竹縣,竹東鎮,專科,"$300,000",0,1,1,2015/10/10,電器用品,"$4,919",,ATM轉帳,,2,0,,
001725,8,男,50,1,新竹縣,竹東鎮,專科,"$300,000",0,1,1,2015/10/10,電器用品,"$4,325",,貨到付款,,1,0,,
000236,22,女,35,1,宜蘭縣,羅東鎮,大學,"$200,000",1,1,1,2015/10/10,美妝保健,"$2,173",簽帳金融卡,信用卡,0,1,1,1,8
001216,114,男,48,0,新北市,汐止區,其他,"$635,439",1,1,,2015/10/10,食品飲料,"$2,038",,貨到付款,,1,0,,
000236,22,女,35,1,宜蘭縣,羅東鎮,大學,"$200,000",1,1,1,2015/10/10,美妝保健,"$1,372",,貨到付款,,1,0,,
000236,22,女,35,1,宜蘭縣,羅東鎮,大學,"$200,000",1,1,1,2015/10/10,美妝保健,$865,簽帳金融卡,信用卡,1,1,0,,
000918,99,女,43,0,桃園縣,平鎮市,其他,"$571,414",0,1,,2015/10/10,美妝保健,"$3,773",,貨到付款,,1,0,,
000464,269,男,36,1,新北市,板橋區,其他,"$500,000",1,1,0,2015/10/10,電器用品,"$4,178",簽帳金融卡,信用卡,0,2,0,,
